DateTime,Uid,Tweet,Label (Specialist),HashTag
2021-08-26 15:09:51,2bfb2e3d8664,ฉันไม่รู้จะมีชีวิตต่อไปเพื่ออะไร,1,#โรคซึมเศร้า
2021-09-03 13:39:24,2bfb2e3d8664,วันเกิดปีนี้ขอพรให้วันเกิดปีหน้าอย่ามีอีกเลยนะ,1,#โรคซึมเศร้า #ซึมเศร้า
2021-09-14 14:23:49,2bfb2e3d8664,เหนื่อยนี่คือซองยาและปริมาณยาที่เรากินตั้งแต่ต้นปีนี้ฝ่าด่านชีวิต,other,#โรคซึมเศร้า
2021-07-05 2:23:31,8f00a722d076,จะกลับไปทำร้ายตัวเองอีกแล้วหรอ,5,#โรคซึมเศร้า
2021-07-08 17:29:39,8f00a722d076,อยากตาย,1,#โรคซึมเศร้า
2021-07-13 15:22:08,8f00a722d076,เมื่อไหร่จะตาย,1,#โรคซึมเศร้า
2021-07-29 17:55:48,8f00a722d076,พูดถึงก็ตายยากจริงอะเครเดี๋ยวตายง่ายให้,2,#โรคซึมเศร้า
2021-08-09 17:25:09,8f00a722d076,ถ้าตายไปแล้วเราจะรู้สึกสบายใจขึ้นมั้ย,1,#โรคซึมเศร้า
2021-07-06 9:25:53,8f00a722d076,กูไม่น่าเกิดมาตั้งแต่แรก,other,#โรคซึมเศร้า
2021-07-08 14:41:24,5b9963dcc100,เราเลือกได้เราคงตายไปนานแล้ว,1,#โรคซึมเศร้า
2021-07-08 14:35:38,5b9963dcc100,ทุกครั้งที่เราทำร้ายตัวเองเราไม่เคยประชดใครเลยนะเราแต่บรรเทาอาการเจ็บในใจเราเท่านั้นเอง,5,#โรคเครียด #โรคซึมเศร้า
2021-07-21 10:46:10,4327cf42aaf5,ความฝันอันสูงสุดคือฆ่าตัวตายสำเร็จ,2,#โรคซึมเศร้า
2021-08-10 16:22:51,4327cf42aaf5,ความเจ็บปวดของคืนนี้แอบขโมยกรรไกรมาแต่ไม่คมเท่าไหร่โดนยึดไปหมดทั้งคัตเตอร์ใบมีดโกนกรรไกร,5,#โรคซึมเศร้า
2021-08-23 6:38:12,4327cf42aaf5,บายลาก่อนชีวิตเเสนควยเหนื่อยมากๆ,5,#โรคซึมเศร้า
2021-09-10 13:35:07,cf5455b32898,การคิดว่าโลกไม่น่าอยู่อยากตายมันดูโง่มากขนาดนั้นเลยหรา,1,#อยากตาย
2021-05-20 17:40:38,e373a2f7807a,เหนื่อยทุกอย่าง,other,#โรคซึมเศร้า
2021-09-07 17:56:19,f31a0511a92f,ใช่ตอนนี้เครียดมากอยากตายแต่ก็ทำไม่ได้,1,#โรคซึมเศร้า
2021-05-15 10:26:04,c797e9d86368,ถ้าตายทุกอย่างจะจบ,1,#โรคซึมเศร้า
2021-07-03 5:56:21,af4527d98ca7,กลัวเลือดมากๆเลยแต่พอเห็นมันไหลออกจากแขนตัวเองแล้วแม่งโคตรสะใจอะ,5,#โรคซึมเศร้า
2021-04-02 16:46:15,f7af0311efa3,อีกไม่นาน,5,#โรคซึมเศร้า
2021-04-02 16:30:10,f7af0311efa3,อยากตาย,1,#โรคซึมเศร้า
2021-04-02 16:29:05,f7af0311efa3,อยากตาย,1,#โรคซึมเศร้า
2021-05-18 15:48:26,3f32b33fb10e,กูอยากตายแล้วอ่ะได้แต่คิดว่ามันจะผ่านไปแต่มันยิ่งแย่เข้าไปใหญ่อยากตายแล้วไม่อยากอยู่แล้ว,1,#โรคซึมเศร้า
2021-01-26 18:25:19,2b422ad71fdd,เหนื่อยกับทุกอย่าง ไม่อยากตื่นขึ้นมาอีกแล้ว,1,#โรคซึมเศร้า
2021-01-26 11:54:45,2b422ad71fdd,อยู่ทำไมในเมื่อไม่มีใครสนใจเพื่อนก็ไม่มี55😂,1,#โรคซึมเศร้า
2021-06-16 20:29:30,df891ccc01f5,ฉันไม่อยากรับรู้อะไรอีกต่อไปแล้ว,other,#ท้อ #อยากตาย #อยากหายไป
2021-06-16 20:51:11,df891ccc01f5,เป็นแล้วงับแค่รอวันจากไปเฉยๆ,1,#อยากตาย
2021-06-16 20:29:30,df891ccc01f5,ตัวเองมีชีวิตอยู่เพื่ออะไรนะอยู่ไปก็ทำให้คนอื่นเดือดร้อนก็ตายไปเลยดีกว่า,1,#ท้อ #อยากตาย #อยากหายไป
2021-07-17 3:58:48,6b107ff9d74d,นี้ทำไมถึงยังมีชีวิตอยู่เหรอเราอยู่ไปเพื่ออะไร,1,#เหงาๆ #เศร้า #ซึมเศร้า
2021-07-20 4:34:18,6b107ff9d74d,ต้องตายอย่างเดียวใช่มั้ยถึงจะหยุดความรู้สึกนี้ได้,1,#อยากตาย
2021-09-04 14:34:18,93eff44acd67,เริ่มไม่มีความสุขตั้งแต่ตอนไหนก็ไม่รู้เหนื่อยเหลือเกินอยากหายไปให้มันจบๆ,1,#โรคซึมเศร้า
2021-06-26 14:31:29,df1137b8ea6d,ไม่อยากอยู่แล้วหรอใช่,1,#โรคซึมเศร้า #cyberbullying 
2021-09-06 23:18:03,136097a3262f,เลิกทำร้ายความรู้สึกกันสักทีเถอะนะ,other,#อยากตาย
2021-09-06 23:18:03,136097a3262f,ปล่อยให้ฉันตายเถอะนะถ้าจะทำร้ายฉันขนาดนี้,1,#อยากตาย
2021-07-23 19:36:12,4fcad76abd6d,อยากตายแต่ไม่กล้าหว่ะแม่งเอ้ย,2,#โรคซึมเศร้า
2021-05-24 12:38:23,0be37dad6f0e,เอ้านี่เรายังไม่ตายอีกหรออยู่บนโลกนานเกินไปแล้วนะ,1,#โรคซึมเศร้า #เหนื่อยกับชีวิต
2021-06-05 13:15:11,6bacb3faafb6,ไปตายกันให้หมดไปตายทั้งพ่อทั้งแม่กูไปตายกันให้หมดพวกมึงทำให้กูเป็นแบบนี้ได้ยินมั้ยพวกมึงทุกคนสมควรตายไปให้หมด,other,#โรคซึมเศร้า
2021-08-26 9:55:35,b7b0dbe344c7,รู้อยู่แก่ใจแหละว่าอยากตายแต่เสียดายที่เป็นปืนปลอม,5,#ปัญหาครอบครัว #เสียงกระซิบจากความมืด #โรคซึมเศร้า #อยากตาย
2021-09-02 6:01:42,6bd59a8e41f1,อยากกอดใครสักคนแล้วร้องไห้ออกมาตอนนี้มันไม่ไหวแล้ว,other,#อยากตาย
2021-05-18 9:15:22,77073cd0a7c7,ขอตายได้ไหมอยากตายแล้ว,1,#โรคซึมเศร้า
2021-07-05 15:35:59,ffbed9504bf2,การที่เราทำร้ายตัวเองต้องขอโทษคนอื่นด้วยหรอวะทั้งๆที่คนนั้นแม่งก็เป็นต้นเหตุให้เราทำร้ายตัวเองอ่ะทุเรศ,5,#โรคซึมเศร้า
2021-05-31 0:05:30,470fd2615eeb,อยากจะหลับหลับไปแล้วไม่ต้องตื่นอยากจะหายหายไปโดยไม่มีใครตามได้อยากจะตายตายแบบไม่เหลือร่องรอย,1,#โรคซึมเศร้า
2021-05-31 0:05:30,470fd2615eeb,และแล้วในพรุ่งนี้โลกนี้ก็จะได้โบกมือลาฉัน,5,#โรคซึมเศร้า
2021-02-22 16:07:15,efdfe1fddf37,เมื่อไหร่จะตาย,1,#โรคซึมเศร้า
2021-05-25 8:11:58,bba8aa89f4a5,ขอโทษทุกคนเลยเป็นเราที่ผิดเองเหนื่อยมากแล้ว,1,#โรคซึมเศร้า
2021-05-25 6:57:06,bba8aa89f4a5,ที่นั่งหายใจในร่างที่ไร้วิญญาณไร้ความรู้สึกดีๆนี่เรานั่งไปทำไมหรอปล่อยๆฉันตายไปตามทางของฉันเถอะ,1,#โรคซึมเศร้า
2021-06-23 6:48:28,afe278611bcf,เลือกได้ก็ไม่อยากเจ็บปวดหรอกอยากตายเพื่อจบทุกปัญหามากกกว่ามีชีวิต,1,#โรคซึมเศร้า
2021-06-22 13:22:55,afe278611bcf,เกือบจะสองปีแล้วที่มีอีกตัวตนหนึ่งอยู่กับเรามาตลอดเมื่อไหร่ตัวเราจะตื่นจากชีวิตที่เหมือนฝันร้ายนี้สักทีนะ,other,#โรคซึมเศร้า
2021-08-02 13:19:42,afe278611bcf,ทำไมวันนี้รู้สึกเหนื่อยจังอยากหายไปเลย,1,#โรคซึมเศร้า
2021-08-25 6:45:06,afe278611bcf,ระหว่างกินยาตายกับผูกคอตายอันไหนทรมานน้อยกว่ากัน,4,#โรคซึมเศร้า
2021-09-10 5:09:10,afe278611bcf,พ่อที่ดีคือด่าและมาลงที่ลูกจนลูกตัวเองกลายเป็นซึมเศร้าพ่อรู้นะแต่พ่อก็ยังเหมือนเดิมฮะๆอยากตายจัง,1,#โรคซึมเศร้า
2021-08-13 6:51:22,77cd5336bf93,ความรู้สึกเดิมเริ่มกลับมากอีกครั้งอยากตายอยากผูกคอตายอยากกรีดแขนตัวเองอยากทำร้ายร่างกายตัวเอง,5,#โรคซึมเศร้า
2021-09-18 19:06:48,2771eefed336,กินอิ่มนอนหลับฝันดีชีวิตแจ่มใสมีวันที่ดีมันควเป็นแค่ความฝันเท่านั้นเลยสินะเบื่อชีวิตตายๆไปเลยได้มั้ย,1,#โรคซึมเศร้า
2021-05-24 12:04:07,9b95d3d2861d,วันนี้เป็นวันเกิดเราหวังให้ของขวัญคือความตายแบบไม่เจ็บปวดเหนื่อยแล้ว,1,#โรคซึมเศร้า
2021-06-22 14:49:43,9b95d3d2861d,แกว่าเราจะตายวันไหน,1,#โรคซึมเศร้า
2021-05-17 17:39:07,9b95d3d2861d,รอก่อนวิธีนี้กำลังหาโอกาส,5,#โรคซึมเศร้า
2021-07-10 0:36:36,870d092f5a79,เมื่อไรจะตายว่ะ,1,#โรคซึมเศร้า
2021-07-10 0:32:09,870d092f5a79,ชีวิตนี้มันเหมือนเป็นเกมที่จะคอยเล่นตลกกับเราคนที่อยากตายดันไม่ตายแต่คนไม่อยากตายดันตายทำไมกันนะ,1,#โรคซึมเศร้า
2021-08-10 14:06:57,7fab890ffb1b,คิดว่าคงไม่กลับมาดิ่งอีกแต่คิดผิดเพิ่งอยากตายมากเมื่อวันก่อนวันนี้ดันอยากตายอีกแล้ว,1,#อยากตาย
2021-05-28 19:03:11,3717daba13b6,การมีชีวิตอยู่มันต้องใช้ความอดทนมากขนาดนั้นเลยหรอ,1,#โรคซึมเศร้า
2021-08-06 22:30:27,d7b4a20e7ce5,ฉันภาวนาให้ตัวเองตายในสักวันแบบนี้เรียกว่าการขอพรหรือเปล่า,1,#โรคซึมเศร้า
2021-07-18 13:01:30,d379fc910c6e,อยากหายไปจังถ้าวันนึงเราหายไปเค้าคงดีใจมากอ่ะเราจะพยายามหายไปจากโลกนี้ให้เร็วที่สุดนะ,1,#โรคซึมเศร้า
2021-07-31 8:42:03,73a74786156b,ไม่เคยคิดเลยว่าการมีชีวิตอยู่บนโลกใบนี้มันช่างทรมานเหลือเกิน,1,#ซึมเศร้า
2021-06-05 5:50:49,1ff6b8118a31,เหนื่อย,other,#โรคซึมเศร้า
2021-09-07 12:50:33,37f71c889085,ฉันผู้ไม่เหมาะกับโลกใบนี้,1,#โรคซึมเศร้า
2021-09-14 13:05:40,37f71c889085,เอากูไปที,1,#โรคซึมเศร้า
2021-09-18 12:02:12,37f71c889085,อยู่เพื่อชีวิตตัวเองหรืออยู่ไปเพื่อใครกันให้ตัวฉันตายแต่ชื่อยังต้องอยู่เพื่อใครปรารถนาสิ่งใดฤา,1,#โรคซึมเศร้า
2021-08-31 6:49:11,77138e299677,เราไม่ทำร้ายตัวเองด้วยการกรีดแขนหรอกแต่เราจะทำลายสุขภาพของตัวเองให้มันพังลงไปเรื่อยๆจนกว่าเราจะตาย,4,#เหนื่อย #อยากตาย
2021-08-31 6:49:11,77138e299677,กรุไม่ไหวว้ะ,other,#เหนื่อย #อยากตาย
2021-07-19 18:06:22,03db4159e09e,อยากตายว่ะอีสัสเบื่อ,1,#โรคซึมเศร้า
2021-07-22 17:46:25,03db4159e09e,ถ้าวันหนึ่งฉันหายไปก็คงไม่มีใครรู้เลย,1,#โรคซึมเศร้า
2021-07-09 19:34:42,2339b73ba438,ไม่เข้าใจว่าทำไมถึงฆ่าตัวตายแล้วผิดหนักหนาเราไม่ได้อยากเกิดมาเพราะงั้นทำไมถึงไม่มีสิทธิตาย,2,#เหนื่อย #โรคซึมเศร้า
2021-07-09 6:52:04,2339b73ba438,มันคือสิ่งเดียวที่เราต้องการตลอดมาคือการที่เราหายไปตลอดกาล,1,#โรคซึมเศร้า
2021-08-17 12:11:08,2339b73ba438,หากน้ำตาฉันมีอย่างไม่จำกัดฉันอาจจะจมนำตาตัวเองตายไปนานแล้วก็ได้,1,#โรคซึมเศร้า
2021-05-17 19:03:49,5fa2802f593e,เสี่ยงเป็นโรคหัวใจอะไรนักหนากับชีวิตอะอยากให้ตายมากเลยใช่มั้ย,other,#โรคซึมเศร้า
2021-05-24 13:14:26,979b4866dfea,เราพยายามแล้วทุกอย่างจบภายในคืนนี้,5,#โรคซึมเศร้า
2021-05-31 15:16:55,979b4866dfea,จุกอกดีต้องหายใจเข้าลึกๆแล้วต้องหายใจออกมามั้ยนะ,3,"#โรคซึมเศร้า 
#อยากตาย"
2021-05-31 15:16:55,979b4866dfea,บางทีการหลับแบบไม่ตื่นมาอาจจะดีที่สุดแล้วก็ได้,1,#โรคซึมเศร้า #อยากตาย
2021-06-04 2:38:53,979b4866dfea,ทำไมเราถึงเป็นคนแบบนี้ทำไมไม่ตายๆไปเลยวะอยู่ไปก็รกโลกขยะสังคมที่ไม่ดีจริงๆเลยตัวเรา,1,#โรคซึมเศร้า
2021-05-18 15:29:10,979b4866dfea,เมื่อไรที่ตัดสินใจที่จะตายมันคงเป็นการทำเพื่อตัวเองที่ดีที่สุด,1,#โรคซึมเศร้า
2021-06-26 10:52:44,979b4866dfea,เคยได้อ่านข้อความนึงเขาว่าความตายไม่น่ากลัวเท่าการเป็นอยู่ตายแล้วไม่ต้องเจ็บปวดเป็นอยู่คือการทรมานตัวเองด้วยการตายทั้งเป็น,other,#โรคซึมเศร้า
2021-07-02 16:51:50,979b4866dfea,สักวันผมจะหายจาก,other,#โรคซึมเศร้า
2021-08-11 16:42:13,5770d5da6c2e,คนที่ฆ่าตัวตายบางคนเขาไม่ได้คิดสั้นนะแต่เขาคิดมาแล้วว่านั่นคือทางออกที่ดีที่สุดสำหรับเขา,2,#โรคซึมเศร้า #Covid_19
2021-05-30 14:31:32,eb0d97453fc0,ไม่อยากมีชีวิตอยู่ต่อละ,1,#โรคซึมเศร้า
2021-06-08 12:16:30,7f5cd00e6164,การฆ่าตัวตายเป็นยังไงมันจะรู้สึกทรมาณมากแค่ไหนนะมันจะหายเจ็บปวดมากกว่าตอนที่ฉันรู้สึกตอนนี้รึเปล่า,2,#เครียด #ท้อ #ซึมเศร้า #อยากตาย
2021-06-08 12:16:30,7f5cd00e6164,ผิดหวังมาตั้งแต่เด็กจนโตโคตรน่าเบื่อเลยพอเหอะ,other,#เครียด #ท้อ #ซึมเศร้า #อยากตาย
2021-06-02 1:59:23,9b01dda1a46d,อยากตายแบบไม่ต้องให้ใครมารับรู้ให้หายไปจากโลกเหมือนบุคคลสาบสูญ,1,#โรคซึมเศร้า
2021-09-03 14:13:13,5f13b3c24357,ไม่มีใครเข้าใจฉันเลยสักคนให้ฉันได้ตายจริงๆสักทีเถอะ,1,#ซึมเศร้า #อยากตาย
2021-09-03 18:44:55,636425818085,กูพูดว่าอยากตายจนไม่มีใครเชื่อแล้วว่าจะตาย,1,#โรคซึมเศร้า
2021-02-23 18:01:57,bf095e368874,อยากทำร้ายตัวเองให้ตายๆไป,4,#โรคซึมเศร้า
2021-07-06 2:40:33,a3b6a90780ec,อยากนอนแล้วไม่ต้องตื่นขึ้นมาอีก,1,#โรคซึมเศร้า
2021-07-06 2:40:33,a3b6a90780ec,เหมือนจะดีแต่ก็ไม่นะ,other,#อยากตาย
2021-06-30 6:58:32,97aef2290a1e,ไม่มีอะไรฮีลเลยมีแต่จะทำร้ายตัวเองเรื่อยๆ,3,#โรคซึมเศร้า
2021-07-29 14:43:42,97aef2290a1e,นอนไม่พอจนร่างกายต่อต้านรอบนี้คงต้องโดสยาหนักแล้วล่ะ,other,#โรคซึมเศร้า
2021-07-29 14:28:25,97aef2290a1e,และฉันก็หนีความรู้สึกตัวเองไปไม่พ้นความรู้สึกที่อยากตายในทุกวัน,1,#โรคซึมเศร้า
2021-09-09 13:31:19,977555d90b70,เหนื่อยเนอะที่ต้องสู้กับความรู้สึกของตัวเองทุกวันต้องแบกแต่ความรู้สึกที่แย่มากๆ,1,#โรคซึมเศร้า
2021-08-01 19:34:52,d33a1583b6ee,ที่พูดว่าอยากตายไม่เคยพูดเล่น,1,#โรคซึมเศร้า
2021-08-01 18:30:20,d33a1583b6ee,ถ้าเลือกอยู่กับเลือกตายนี่เลือกตายเพราะไม่รู้ว่าจะอยู่ไปทำไมอยู่ไปแล้วได้อะไรอยู่แล้วความสุขก็ไม่มี,1,#โรคซึมเศร้า
2021-08-01 18:19:42,d33a1583b6ee,มีวันไหนบ้างเนี่ยที่ไม่อยากตายเกิดเป็นคนเฮงซวยนี่แม่งโคตรแย่,1,#โรคซึมเศร้า
2021-08-01 18:12:05,d33a1583b6ee,ถ้ากีดทับรอยแผลเดิมมันจะเจ็บกว่ารอยแผลใหม่มั๊ย,5,#โรคซึมเศร้า
2021-08-01 18:05:47,d33a1583b6ee,น้ำตากับเลือดที่ไหลอันไหนมันจะเจ็บกว่ากัน,5,#โรคซึมเศร้า
2021-07-04 11:42:40,0fa920fbe616,ไม่เข้าใจตัวเองนะเดี๋ยวนี้ไม่เคยมีความสุขกับสิ่งที่ทำเริ่มคิดจะตายเริ่มเกลียดรอยยิ้มทำไมกันนะ,1,#อยากตาย
2021-06-02 19:27:35,271bf641eb7c,ความตายมันอยู่ใกล้เรามากนะเราอยากจะเหยียบเข้าไปแล้วหล่ะ,2,#โรคซึมเศร้า
2021-06-02 19:27:55,271bf641eb7c,ได้แต่หวังให้มันจบลงที่วันนี้ตัวฉันไม่ต้องการพรุ่งนี้แล้ว,5,#โรคซึมเศร้า
2021-07-22 3:08:00,afd4914336e3,เเนะนำวิธีทำร้ายตัวเองเเบบไม่เจ็บให้หน่อยค่ะ,2,#อยากตาย ตลอดเวลา
2021-09-06 11:30:51,afd4914336e3,ตายๆเลยดีมาก,1,#อยากตาย #ท้อ #ปัญหาชีวิต
2021-09-06 11:30:51,afd4914336e3,ปล่อยให้ฉันตายเถอะนะถ้าจะทำร้ายฉันขนาดนี้,1,#อยากตาย #ท้อ #ปัญหาชีวิต
2021-09-10 15:48:05,bbd48ae2bd36,ถ้าวันนึงเราทำขึ้นมาจริงๆก็คงไม่มีใครช่วยทันเพราะไม่มีใครอยู่บ้านเลยย,2,#โรคซึมเศร้า
2021-09-12 22:35:00,bbd48ae2bd36,ถึงแม้ว่าผมจะแหลกสลายไป,other,#โรคซึมเศร้า
2021-08-30 6:52:58,331286b4fdcc,ใครมีวิธีหยุดคิดฆ่าตัวตายมั้ยคะ,2,#โรคซึมเศร้า
2021-07-18 11:33:51,a3c64d8815b9,ต่อให้พรุ่งนี้โลกจะแตกเราก็จะไม่รู้สึกกังวลเลยแม้แต่น้อยดีใจด้วยซ้ำ,1,#โรคซึมเศร้า
2021-08-23 17:40:42,f7d1c691f9a0,อย่ามาบอกรักเราในวันที่เราไม่มีลมหายใจเลยนะเราไม่มีวันได้ยินมัน,1,#โรคซึมเศร้า
2021-08-23 14:41:07,f7d1c691f9a0,อยากตายฉันไม่เคยพูดโกหก,1,#โรคซึมเศร้า
2021-08-25 15:56:14,f7d1c691f9a0,รอคอยจุดจบที่กำลังจะมาถึงหวังเหลือเกินว่าผมจะมีกำลังพอที่จะยืนหยัด,1,#โรคซึมเศร้า
2021-09-04 9:42:50,f7d1c691f9a0,รู้สึกเหมือนอยากตายเพิ่มขึ้นเรื่อยๆเลย,1,#โรคซึมเศร้า
2021-09-10 23:01:49,f7d1c691f9a0,แต่ละคืนพยายามหลับแต่เหมือนข่มตาหลับกว่าจะผ่านไปแต่ละวันมันเหี้ยมากๆอยู่ไปเพื่ออะไรว่ะชีวิตแม่งส้นตีน,1,#โรคซึมเศร้า
2021-09-10 22:48:29,f7d1c691f9a0,เมื่อไรจะหายเมื่อไรว่ะอิเหี้ยแม่งทรามารว่ะ,other,#โรคซึมเศร้า
2021-09-05 9:44:24,233826cc8216,อยากกลับไปกรีดแขนเยอะๆเหมือนกันแต่กลัวคนในบ้านเห็น,5,#ซึมเศร้าเพื่อนรัก #ซึมเศร้า #โรคซึมเศร้า
2021-09-07 13:13:20,233826cc8216,อารัยจะขนาดนั้นเอามันตายไปข้างเลย,1,#ซึมเศร้า #โรคซึมเศร้า #ซึมเศร้าเพื่อนรัก
2021-05-31 8:11:34,03ef11afd8fa,กูแม่งโครตผิดหวังตัวเองเลยว่ะเป็นกูที่ไม่เคยดีขึ้นเลย,other,#โรคซึมเศร้า
2021-08-30 15:15:37,3f6427089053,กรุไม่ไหวว้ะ,other,#โรคซึมเศร้า #อยากตาย
2021-06-23 5:01:34,336e5a288054,หากวันหนึ่งฉันหลับไหลหากวันหนึ่งฉันต้องจากไปแสนไกลหากวันหนึ่งฉันไม่อาจจะคืนย้อนมาได้ใหม่หากฉันตาย,1,#โรคซึมเศร้า
2021-07-03 3:21:40,af798453a31a,ถ้าจะต้องตายก็ขอให้เค้ามีความสุขกับการตายของกุนะ,1,#โรคซึมเศร้า
2021-05-18 19:12:08,abc8067e9c27,ทำไมชีวิตนี้มันเหนื่อยจังอ่ะมันเหมือนเราเป็นภาระให้กับคนอื่นเลยเบื่อไม่อยากทำอะไรซักอย่าง,other,#โรคซึมเศร้า
2021-08-18 15:07:17,77591a9bcc57,บางทีกูแม่งก็อยากจะหายตัวไปจากโลกนี้เบื่อหน่ายไม่อยากอยู่,1,#โรคซึมเศร้า
2021-08-09 23:24:52,f3ab42d3e0c0,คิดเรื่องตายทุกวันคิดเอาแล้วกันว่านี่ยังอยากจะหายใจต่อป่ะล่ะ,1,#โรคซึมเศร้า
2021-09-17 20:26:22,f3390c258340,ควรไปตายใช่ป่ะถึงจะพอใจ,1,#โรคซึมเศร้า
2021-06-07 12:33:15,1f8b6cf9797b,อีกนิดจะถึงฝันแล้วนะจะได้หลับนานๆไปเลยไงทำไมถึงรีบวางมันลงละ,2,#โรคซึมเศร้า #อยากตาย
2021-06-07 12:33:15,1f8b6cf9797b,ถ้าเธอต้องการฉันอยากจะเจอฉันก็รีบหน่อยนะเพราะฉันจะไปแล้ว,5,#โรคซึมเศร้า #อยากตาย
2021-06-04 3:15:11,1f8b6cf9797b,ไม่ได้อยากตื่นมาเลยตื่นมาเจอความเย็นชาอยากตายว่ะสัส,1,#โรคซึมเศร้า
2021-07-13 16:48:27,1f8b6cf9797b,กูเบื่อกูเหนื่อยกับตัวเองและรัฐบาลเหนื่อยกับทุกอย่างไม่มีเหี้ยไรดีเลยสักอย่างเกิดมาให้เส็งเคร็งชีวิตตัวเองเล่นเหรอ,other,#โรคซึมเศร้า  #อยากตาย
2021-07-13 16:48:27,1f8b6cf9797b,มึงกูอยากตาย,1,#โรคซึมเศร้า  #อยากตาย
2021-07-27 18:10:04,1f8b6cf9797b,ไม่อยากอยู่แล้ว,1,#อยากตาย #โรคซึมเศร้า
2021-07-28 3:02:32,1f8b6cf9797b,อยากตายว่ะเห้อ,1,#โรคซึมเศร้า
2021-05-15 6:54:21,1f8b6cf9797b,โลกนี้มันไม่น่าอยู่เลยอะคนรอบข้างมีแต่บั่นทอนกัน,1,#โรคซึมเศร้า
2021-05-20 16:39:02,1f8b6cf9797b,มีแต่คนขอให้อยู่แต่ไม่เคยถามเลยว่ากุอยากอยู่ไหม,1,#โรคซึมเศร้า
2021-08-03 12:29:56,eb042d67f039,ที่บอกว่าอยากตายไม่ใช่ไม่กลัวหรอกนะแต่ในเมื่อโลกมันไม่ได้อยู่แล้วก็ไม่รู้จะอยู่ทำไม,1,#ซึมเศร้า
2021-09-03 10:39:31,eb042d67f039,ถ้าเลือกได้ก็ไม่อยากเกิดมาหรอก,other,#ซึมเศร้า
2021-07-26 18:20:49,174c07ec86e9,พยายามที่จะตาย,2,#โรคซึมเศร้า #อยากตาย
2021-07-26 17:44:36,174c07ec86e9,บอกจะตีกูให้ตายเอาดิเอาเลยกูก็ไม่ได้อยากอยู่มากหรอก,1,#โรคซึมเศร้า #อยากตาย
2021-07-26 17:31:59,174c07ec86e9,ต้องตายก่อนใช่มั้ยถึงจะมาสนใจ,1,#โรคซึมเศร้า #อยากตาย
2021-07-26 17:20:15,174c07ec86e9,มีใครกินยาแก้โรคซึมเศร้าแล้วอาการดีช่วงนึงแล้วกลับมาแย่อยากตายไหมค่ะ,1,#โรคซึมเศร้า #อยากตาย
2021-07-26 17:14:31,174c07ec86e9,อยากจะติดโควิคตายหายจากครอบครัวนี้,1,#โรคซึมเศร้า #อยากตาย
2021-09-13 16:43:55,47b9efe396cb,ขอโทษที่เกิดมา,other,#โรคซึมเศร้า
2021-09-16 19:51:39,47b9efe396cb,ไม่อยากหายใจไปกับความปวดร้าวอยากมีชีวิตอย่างคนอื่นเขาจะต้องทำอย่างไร,1,"#เสียงร้องเพลงของความทุกข์
#โรคซึมเศร้า"
2021-09-17 19:57:29,47b9efe396cb,บางทีก็แอบสงสารแม่นะที่ต้องคอยมาพะวงว่าลูกตัวเองจะฆ่าตัวตายเมื่อไหร่,2,#โรคซึมเศร้า
2021-07-25 13:00:18,67c29ba648fa,รู้สึกเหนื่อยท้อแบบบอกไม่ถูกทำไมการมีชีวิตบนโลกนี้มันทรมาน,1,#โรคซึมเศร้า #ซึมเศร้าเพื่อนรัก
2021-08-22 19:50:12,6b1129d68148,เหนื่อยมากตายไปคงดีไม่เป็นภาระใครด้วย,1,#โรคซึมเศร้า
2021-08-22 19:44:01,6b1129d68148,หวังว่าความตายมันจะทำให้เราเหนื่อยน้อยลง,1,#โรคซึมเศร้า
2021-05-23 4:25:16,038a14712fc4,ฉันเหนื่อยฉันท้อไปหมดทุกอย่างไม่อยากอยู่แล้ว,1,#โรคซึมเศร้า
2021-05-18 3:45:29,038a14712fc4,กลัวการที่คนอื่นหายไปแต่กลับกันเราอยากหายไปซะเอง,1,#โรคซึมเศร้า  #โรคเครียด
2021-05-23 4:25:16,038a14712fc4,ฉันเหนื่อยฉันท้อไปหมดทุกอย่างไม่อยากอยู่แล้ว,1,#โรคซึมเศร้า
2021-08-01 12:37:10,9b68034648d5,อืมจริงๆแล้วฉันอ่อนแอเกินไปสำหรับโลกใบนี้,1,#โรคซึมเศร้า #โลกซึมเศร้า
2021-08-22 19:49:07,9b68034648d5,อยากตายทุกวันคำเดียวจบ,1,#โรคซึมเศร้า #โลกซึมเศร้า
2021-06-02 21:12:50,9b68034648d5,ทรมานกว่าการตายคือการมีชีวิตอยู่,1,#โรคซึมเศร้า
2021-06-19 15:28:16,b7b69bd1e869,ให้เราเกิดมาทำไมอะทำอย่างกับเราเป็นส่วนเกินอะอยากตายสุดๆเลยเมื่อไหร่ตาย,1,#ซึมเศร้า #อยากตาย
2021-06-19 15:28:16,b7b69bd1e869,อยากตายไม่ใช่เรื่องล้อเล่น,1,#ซึมเศร้า #อยากตาย
2021-06-19 15:15:18,b7b69bd1e869,ไปเรียนกลับบ้านนอนสี่ทุ่มเเล้วก็วนๆไปเรื่อยๆ,other,#อยากตาย
2021-07-26 6:19:11,b7b69bd1e869,ตายไปเเล้วเราจะสงบจริงไหมเราจะจำใครไม่ได้ไม่มีตัวตนจริงๆรึป่าว,1,#โรคซึมเศร้า #ทําไมเราต้องนอน #ซึมเศร้า #ซึมเศร้าเพื่อนรัก #อยากตาย #ซึม
